DATE,CLOSE
02/10/2014,27.4
03/10/2014,27.5
06/10/2014,27.2
07/10/2014,27.2
08/10/2014,27
09/10/2014,27.2
10/10/2014,27
13/10/2014,27
14/10/2014,26.7
15/10/2014,26.9
16/10/2014,26.7
17/10/2014,26.4
20/10/2014,26.6
21/10/2014,26.7
22/10/2014,26.7
23/10/2014,26.5
24/10/2014,26.5
27/10/2014,26
28/10/2014,26.5
29/10/2014,26.3
30/10/2014,26.7
31/10/2014,27.7
03/11/2014,28.2
04/11/2014,27.5
05/11/2014,27.4
06/11/2014,27.2
07/11/2014,27.2
10/11/2014,27.3
11/11/2014,27.2
12/11/2014,27.3
13/11/2014,27.3
14/11/2014,27.5
17/11/2014,27.3
18/11/2014,27
19/11/2014,26.6
20/11/2014,27.2
21/11/2014,27.5
24/11/2014,27.4
25/11/2014,27.6
26/11/2014,27
27/11/2014,27.3
28/11/2014,27.7
01/12/2014,28.2
02/12/2014,28.1
03/12/2014,28.7
04/12/2014,29.3
05/12/2014,30.3
08/12/2014,31.4
09/12/2014,31.6
10/12/2014,30
11/12/2014,29.7
12/12/2014,31
15/12/2014,30.4
16/12/2014,30.6
17/12/2014,30.3
18/12/2014,30.4
19/12/2014,28.3
22/12/2014,29.8
23/12/2014,30.6
24/12/2014,30.2
25/12/2014,29.9
26/12/2014,30.8
29/12/2014,31.7
30/12/2014,32
31/12/2014,31.9
05/01/2015,31.9
06/01/2015,34
07/01/2015,33.6
08/01/2015,34.6
09/01/2015,36.9
12/01/2015,37.2
13/01/2015,37
14/01/2015,37.4
15/01/2015,36.8
16/01/2015,36.3
19/01/2015,35.4
20/01/2015,36
21/01/2015,35.4
22/01/2015,36.2
26/01/2015,36.6
27/01/2015,36.3
28/01/2015,37.4
29/01/2015,36.9
30/01/2015,35.7
02/02/2015,35.7
03/02/2015,33.3
04/02/2015,33.1
05/02/2015,34.9
06/02/2015,36
09/02/2015,36.2
10/02/2015,36.4
11/02/2015,37.1
12/02/2015,36.3
13/02/2015,36.5
24/02/2015,39
25/02/2015,38.1
26/02/2015,39.4
27/02/2015,38.4
02/03/2015,38.4
03/03/2015,38.5
04/03/2015,38.8
05/03/2015,37.9
06/03/2015,37.3
09/03/2015,36.4
10/03/2015,36.8
11/03/2015,36.5
12/03/2015,36.8
13/03/2015,36.7
16/03/2015,35.3
17/03/2015,35.7
18/03/2015,35.8
19/03/2015,35.5
20/03/2015,36
23/03/2015,35.2
24/03/2015,35.3
25/03/2015,35.4
26/03/2015,35
27/03/2015,35.3
30/03/2015,35.1
31/03/2015,35.1
01/04/2015,35
02/04/2015,35.7
03/04/2015,35.7
06/04/2015,35.5
07/04/2015,35.8
08/04/2015,35.5
09/04/2015,35.8
10/04/2015,36
13/04/2015,36.4
14/04/2015,36.4
15/04/2015,36.6
16/04/2015,37.3
17/04/2015,37.4
20/04/2015,37.3
21/04/2015,36.7
22/04/2015,37
23/04/2015,37
24/04/2015,37.2
27/04/2015,36.2
04/05/2015,35.6
05/05/2015,37.2
06/05/2015,37.1
07/05/2015,37.6
08/05/2015,38.7
11/05/2015,38.9
12/05/2015,38.6
13/05/2015,38.1
14/05/2015,38.3
15/05/2015,38.4
18/05/2015,38.6
19/05/2015,39.1
20/05/2015,39.6
21/05/2015,40
22/05/2015,42.2
25/05/2015,42
26/05/2015,43
27/05/2015,42.9
28/05/2015,43.1
29/05/2015,43.3
01/06/2015,45.7
02/06/2015,45.9
03/06/2015,44.5
04/06/2015,44.5
05/06/2015,45.1
08/06/2015,45.3
09/06/2015,44.2
10/06/2015,43.3
11/06/2015,43.7
12/06/2015,43.6
15/06/2015,45.3
16/06/2015,44.5
17/06/2015,44.4
18/06/2015,44.9
19/06/2015,46.5
22/06/2015,47.6
23/06/2015,47.6
24/06/2015,46.9
25/06/2015,46.9
26/06/2015,44.7
29/06/2015,47
30/06/2015,48.8
01/07/2015,48.5
02/07/2015,51.5
03/07/2015,54.5
06/07/2015,54.5
07/07/2015,54
08/07/2015,52
09/07/2015,52.5
10/07/2015,52.5
13/07/2015,52.5
14/07/2015,52.5
15/07/2015,51
16/07/2015,51
17/07/2015,51
20/07/2015,49.4
21/07/2015,49.2
22/07/2015,52
23/07/2015,51.5
24/07/2015,50.5
27/07/2015,51
28/07/2015,51.5
29/07/2015,51
30/07/2015,51
31/07/2015,49.9
03/08/2015,47.9
04/08/2015,46
05/08/2015,46.1
06/08/2015,45.1
07/08/2015,44.9
10/08/2015,46.4
11/08/2015,47.1
12/08/2015,45.5
13/08/2015,44
14/08/2015,43.3
17/08/2015,41
18/08/2015,42.5
19/08/2015,43.3
20/08/2015,42.9
21/08/2015,42.4
24/08/2015,39.5
25/08/2015,40.1
26/08/2015,41
27/08/2015,41.6
28/08/2015,43.4
31/08/2015,42.5
01/09/2015,42.5
03/09/2015,41.6
04/09/2015,42
07/09/2015,42.1
08/09/2015,44.4
09/09/2015,45.8
10/09/2015,46
11/09/2015,44.8
14/09/2015,43.2
15/09/2015,42.7
16/09/2015,44
17/09/2015,43.6
18/09/2015,44
21/09/2015,44.7
22/09/2015,44.6
23/09/2015,44.5
24/09/2015,44.1
25/09/2015,44
28/09/2015,43
29/09/2015,42.8
30/09/2015,42.9
01/10/2015,43
02/10/2015,43
05/10/2015,43.5
06/10/2015,45.3
07/10/2015,45.2
08/10/2015,46.9
09/10/2015,46.5
12/10/2015,48.1
13/10/2015,47.9
14/10/2015,47.2
15/10/2015,47.4
16/10/2015,46.7
19/10/2015,46
20/10/2015,45.4
21/10/2015,45.6
22/10/2015,46.2
23/10/2015,46.9
26/10/2015,46.7
27/10/2015,46.6
28/10/2015,46.1
29/10/2015,46.7
30/10/2015,47.7
02/11/2015,47.7
03/11/2015,48.2
04/11/2015,48.2
05/11/2015,47.9
06/11/2015,48
09/11/2015,49.1
10/11/2015,48.3
11/11/2015,47.7
12/11/2015,47.6
13/11/2015,47.5
16/11/2015,47.1
17/11/2015,47.2
18/11/2015,47.2
19/11/2015,47
20/11/2015,47
23/11/2015,46.7
24/11/2015,46.2
25/11/2015,46
26/11/2015,45.4
27/11/2015,44.3
30/11/2015,42.9
01/12/2015,42.1
02/12/2015,42.2
03/12/2015,42.6
04/12/2015,42.3
07/12/2015,40.8
08/12/2015,43.1
09/12/2015,41.4
10/12/2015,41.2
11/12/2015,41.3
14/12/2015,41.6
15/12/2015,43.2
16/12/2015,43.5
17/12/2015,44
18/12/2015,41.2
21/12/2015,42.5
22/12/2015,42.5
23/12/2015,42.4
24/12/2015,42.2
25/12/2015,42.5
28/12/2015,42.5
29/12/2015,44
30/12/2015,44.3
31/12/2015,43.9
04/01/2016,43.2
05/01/2016,42.5
06/01/2016,43
07/01/2016,42.5
08/01/2016,42.2
11/01/2016,41.9
12/01/2016,42.7
13/01/2016,42.3
14/01/2016,41.8
15/01/2016,40.6
18/01/2016,38.6
19/01/2016,40.3
20/01/2016,40
21/01/2016,39.4
22/01/2016,39.6
25/01/2016,41.7
26/01/2016,40.6
27/01/2016,40.5
28/01/2016,40.5
29/01/2016,41.4
01/02/2016,40.7
02/02/2016,40.4
03/02/2016,39.6
04/02/2016,40
05/02/2016,40.1
15/02/2016,40.3
16/02/2016,40.3
17/02/2016,39.8
18/02/2016,40.3
19/02/2016,40.1
22/02/2016,40.4
23/02/2016,41
24/02/2016,42.3
25/02/2016,41.8
26/02/2016,42
29/02/2016,41
01/03/2016,40.7
02/03/2016,41.7
03/03/2016,41.6
04/03/2016,41.8
07/03/2016,41.8
08/03/2016,41.6
09/03/2016,41.4
10/03/2016,41.6
11/03/2016,41.6
14/03/2016,41.7
15/03/2016,42
16/03/2016,43.2
17/03/2016,42.7
18/03/2016,42.5
21/03/2016,42.9
22/03/2016,43.3
23/03/2016,42.9
24/03/2016,42.1
25/03/2016,42.8
28/03/2016,42.8
29/03/2016,42
30/03/2016,42.1
31/03/2016,41
01/04/2016,40.9
04/04/2016,40.9
05/04/2016,41
06/04/2016,42
07/04/2016,41.7
08/04/2016,41.4
11/04/2016,41.6
12/04/2016,42.1
13/04/2016,41.9
14/04/2016,42.3
15/04/2016,42.5
19/04/2016,42.4
20/04/2016,42.8
21/04/2016,42.9
22/04/2016,45.7
25/04/2016,45.9
26/04/2016,47.2
27/04/2016,46
28/04/2016,46.2
29/04/2016,46
04/05/2016,46.1
05/05/2016,47.1
06/05/2016,48.6
09/05/2016,48
10/05/2016,48.6
11/05/2016,49
12/05/2016,48
13/05/2016,47.6
16/05/2016,48.3
17/05/2016,48.3
18/05/2016,49
19/05/2016,48.1
20/05/2016,47.4
23/05/2016,46.1
24/05/2016,45.9
25/05/2016,46
26/05/2016,45.3
27/05/2016,45.3
30/05/2016,46.8
31/05/2016,46.7
01/06/2016,46.9
02/06/2016,47.1
03/06/2016,47.3
06/06/2016,47.8
07/06/2016,48.1
08/06/2016,47.9
09/06/2016,48.1
10/06/2016,48.5
13/06/2016,48.4
14/06/2016,48.3
15/06/2016,47.8
16/06/2016,47.7
17/06/2016,47.1
20/06/2016,46.9
21/06/2016,47
22/06/2016,46.8
23/06/2016,48
24/06/2016,46.8
27/06/2016,46.2
28/06/2016,46.4
29/06/2016,47.3
30/06/2016,47.3
01/07/2016,47.5
04/07/2016,49.2
05/07/2016,50.5
06/07/2016,50
07/07/2016,51
08/07/2016,51
11/07/2016,52
12/07/2016,54
13/07/2016,57.5
14/07/2016,56
15/07/2016,54
18/07/2016,55.5
19/07/2016,56
20/07/2016,55
21/07/2016,55.5
22/07/2016,52
25/07/2016,53
26/07/2016,53
27/07/2016,54.5
28/07/2016,55
29/07/2016,54
01/08/2016,53
02/08/2016,51.5
03/08/2016,50.5
04/08/2016,52
05/08/2016,51
08/08/2016,52
09/08/2016,53
10/08/2016,53.5
11/08/2016,56
12/08/2016,54.5
15/08/2016,54.5
16/08/2016,54
17/08/2016,53
18/08/2016,53
19/08/2016,53.5
22/08/2016,53.5
23/08/2016,53
24/08/2016,54
25/08/2016,54
26/08/2016,57.5
29/08/2016,57.5
30/08/2016,55.5
31/08/2016,54
01/09/2016,52.5
05/09/2016,50.5
06/09/2016,50.5
07/09/2016,50.5
08/09/2016,50.5
09/09/2016,38.7
12/09/2016,37.45
13/09/2016,36
14/09/2016,36.5
15/09/2016,36
16/09/2016,35
19/09/2016,36.65
20/09/2016,37.45
21/09/2016,37.45
22/09/2016,37.5
23/09/2016,37.35
26/09/2016,37.6
27/09/2016,38.6
28/09/2016,39
29/09/2016,38.3
30/09/2016,38.3
03/10/2016,37.9
04/10/2016,37.9
05/10/2016,38.2
06/10/2016,38.35
07/10/2016,37.95
10/10/2016,37.5
11/10/2016,37.8
12/10/2016,37.6
13/10/2016,37.3
14/10/2016,37.2
17/10/2016,36.4
18/10/2016,36.45
19/10/2016,36.7
20/10/2016,36.7
21/10/2016,36.7
24/10/2016,36.1
25/10/2016,35.75
26/10/2016,35.3
27/10/2016,36.3
28/10/2016,36.3
31/10/2016,36
01/11/2016,35.9
02/11/2016,35.4
03/11/2016,35
04/11/2016,35
07/11/2016,36.25
08/11/2016,36.4
09/11/2016,36
10/11/2016,36.4
11/11/2016,36.25
14/11/2016,35.8
15/11/2016,35.8
16/11/2016,35.8
17/11/2016,35.65
18/11/2016,35.55
21/11/2016,35.7
22/11/2016,36
23/11/2016,36.3
24/11/2016,36
25/11/2016,35.8
28/11/2016,35.5
29/11/2016,35
30/11/2016,35.2
01/12/2016,35.25
02/12/2016,35.3
05/12/2016,34.9
06/12/2016,34.15
07/12/2016,34.4
08/12/2016,35
09/12/2016,35.05
12/12/2016,34.9
13/12/2016,34.4
14/12/2016,34.8
15/12/2016,35
16/12/2016,35.1
19/12/2016,35.15
20/12/2016,34.95
21/12/2016,34.95
22/12/2016,34.9
23/12/2016,35.6
26/12/2016,36.1
27/12/2016,36
28/12/2016,35.6
29/12/2016,35.45
30/12/2016,35.45
03/01/2017,37.25
04/01/2017,37
05/01/2017,37.15
06/01/2017,37.9
09/01/2017,38.7
10/01/2017,38.4
11/01/2017,38.45
12/01/2017,37.9
13/01/2017,37.45
16/01/2017,37.35
17/01/2017,38.95
18/01/2017,38.3
19/01/2017,38
20/01/2017,38
23/01/2017,38.1
24/01/2017,38.6
25/01/2017,39.3
02/02/2017,39.45
03/02/2017,38.7
06/02/2017,38.7
07/02/2017,39.25
08/02/2017,39.75
09/02/2017,39.7
10/02/2017,39.3
13/02/2017,38.85
14/02/2017,38.7
15/02/2017,39
16/02/2017,38.6
17/02/2017,38.3
20/02/2017,37.95
21/02/2017,38.4
22/02/2017,37.9
23/02/2017,37.6
24/02/2017,37.45
27/02/2017,38.2
28/02/2017,37.4
01/03/2017,37.2
02/03/2017,36.9
03/03/2017,37.5
06/03/2017,37.3
07/03/2017,37.5
08/03/2017,37.7
09/03/2017,37.8
10/03/2017,37.5
13/03/2017,37.05
14/03/2017,37.05
15/03/2017,36.95
16/03/2017,37.1
17/03/2017,37
20/03/2017,37.55
21/03/2017,38
22/03/2017,37.7
23/03/2017,38.25
24/03/2017,38
27/03/2017,37.8
28/03/2017,37.4
29/03/2017,37.3
30/03/2017,37.2
31/03/2017,36.9
03/04/2017,36.4
04/04/2017,36.8
05/04/2017,36.85
07/04/2017,36.8
10/04/2017,36.7
11/04/2017,36.9
12/04/2017,36.8
13/04/2017,36.75
14/04/2017,36.35
17/04/2017,35.5
18/04/2017,35.85
19/04/2017,35.9
20/04/2017,35.4
21/04/2017,35.5
24/04/2017,35.1
25/04/2017,35.1
26/04/2017,35.05
27/04/2017,34.85
28/04/2017,35.1
03/05/2017,35.5
04/05/2017,36.3
05/05/2017,36.1
08/05/2017,35.75
09/05/2017,36.45
10/05/2017,36.75
11/05/2017,36.8
12/05/2017,36.45
15/05/2017,36.3
16/05/2017,36.05
17/05/2017,36.2
18/05/2017,36.35
19/05/2017,36.75
22/05/2017,37.5
23/05/2017,37.2
24/05/2017,37.75
25/05/2017,37.1
26/05/2017,36.7
29/05/2017,36.4
30/05/2017,36.3
31/05/2017,36.2
01/06/2017,36.3
02/06/2017,36.3
05/06/2017,37.2
06/06/2017,38.65
07/06/2017,38.3
08/06/2017,37.9
09/06/2017,38.4
12/06/2017,38.35
13/06/2017,38.55
14/06/2017,39.2
15/06/2017,39.5
16/06/2017,39.5
19/06/2017,39.7
20/06/2017,39.5
21/06/2017,38.65
22/06/2017,38.1
23/06/2017,38.1
26/06/2017,38.5
27/06/2017,38.25
28/06/2017,38.05
29/06/2017,38.2
30/06/2017,38.5
03/07/2017,38.9
04/07/2017,38.7
05/07/2017,38.85
06/07/2017,39.35
07/07/2017,38.7
10/07/2017,38.1
11/07/2017,38.3
12/07/2017,38
13/07/2017,38.2
14/07/2017,38.25
17/07/2017,37.7
18/07/2017,37.75
19/07/2017,37.6
20/07/2017,37.45
21/07/2017,37
24/07/2017,37.3
25/07/2017,37.3
26/07/2017,37.4
27/07/2017,37.35
28/07/2017,37.5
31/07/2017,37.75
01/08/2017,38.4
02/08/2017,38.1
03/08/2017,38.3
04/08/2017,38.05
07/08/2017,38.05
08/08/2017,38.4
09/08/2017,37.8
10/08/2017,37.7
11/08/2017,37.45
14/08/2017,37.65
15/08/2017,37.3
16/08/2017,37.5
17/08/2017,37.3
18/08/2017,37.5
21/08/2017,37.4
22/08/2017,36.9
23/08/2017,37
24/08/2017,37.05
25/08/2017,37.15
28/08/2017,37.45
29/08/2017,37
30/08/2017,37
31/08/2017,37.1
01/09/2017,37.45
05/09/2017,38.15
06/09/2017,38
07/09/2017,37.7
08/09/2017,37.7
11/09/2017,37.7
12/09/2017,38.05
13/09/2017,38.05
14/09/2017,38.3
15/09/2017,38
18/09/2017,37.6
19/09/2017,37.4
20/09/2017,37.8
21/09/2017,37.85
22/09/2017,37.65
25/09/2017,37.5
26/09/2017,37.65
27/09/2017,37.7
28/09/2017,37.25
29/09/2017,37.6
02/10/2017,37.65
03/10/2017,37.6
04/10/2017,38.8
05/10/2017,38.7
06/10/2017,39.05
09/10/2017,39.4
10/10/2017,39.65
11/10/2017,39.35
12/10/2017,39.05
13/10/2017,39.35
16/10/2017,39.05
17/10/2017,41
18/10/2017,40.7
19/10/2017,40.5
20/10/2017,40.8
23/10/2017,39.9
24/10/2017,40
25/10/2017,40.75
26/10/2017,40.6
27/10/2017,42
30/10/2017,41.9
31/10/2017,41.4
01/11/2017,41.6
02/11/2017,41.1
03/11/2017,41.9
06/11/2017,42.5
07/11/2017,42.45
08/11/2017,43.6
09/11/2017,43.1
10/11/2017,43.1
13/11/2017,43.4
14/11/2017,43.8
15/11/2017,43.6
16/11/2017,44.7
17/11/2017,44.4
20/11/2017,45
21/11/2017,46.7
22/11/2017,48
23/11/2017,47.9
24/11/2017,47.4
27/11/2017,47.9
28/11/2017,48.2
29/11/2017,49
30/11/2017,48.5
01/12/2017,48.3
04/12/2017,49.4
05/12/2017,48.1
06/12/2017,48
07/12/2017,47.6
08/12/2017,47.05
11/12/2017,44.6
12/12/2017,44.7
13/12/2017,44
14/12/2017,45.3
15/12/2017,46
18/12/2017,47.8
19/12/2017,47.75
20/12/2017,49
21/12/2017,48.5
22/12/2017,50.8
25/12/2017,51.4
26/12/2017,51.4
27/12/2017,52.5
28/12/2017,54.1
29/12/2017,54.3
02/01/2018,55
03/01/2018,54.9
04/01/2018,55.4
05/01/2018,54
08/01/2018,55.4
09/01/2018,58.5
10/01/2018,58
11/01/2018,58.8
12/01/2018,58
15/01/2018,60
16/01/2018,60
17/01/2018,56.2
18/01/2018,58.5
19/01/2018,61
22/01/2018,63.3
25/01/2018,67.7
26/01/2018,69.1
29/01/2018,68
30/01/2018,67
31/01/2018,66.6
01/02/2018,66.6
02/02/2018,67.4
05/02/2018,62.7
06/02/2018,62
07/02/2018,63.5
08/02/2018,62.9
09/02/2018,60.9
12/02/2018,63.5
13/02/2018,64
21/02/2018,66.2
22/02/2018,66.8
23/02/2018,71.4
26/02/2018,71.9
27/02/2018,73.2
28/02/2018,73.8
01/03/2018,71.5
02/03/2018,71.8
05/03/2018,68
06/03/2018,71.2
07/03/2018,69.6
08/03/2018,69.5
09/03/2018,71
12/03/2018,72
13/03/2018,72
14/03/2018,73.8
15/03/2018,73.8
16/03/2018,74.7
19/03/2018,74.3
20/03/2018,74
21/03/2018,73.5
22/03/2018,72
23/03/2018,69.9
26/03/2018,71.9
27/03/2018,71
28/03/2018,70.5
29/03/2018,71
30/03/2018,70.5
02/04/2018,74
03/04/2018,74.3
04/04/2018,73.5
05/04/2018,73.5
06/04/2018,73.5
09/04/2018,73.8
10/04/2018,74.5
11/04/2018,71.2
12/04/2018,70.9
13/04/2018,67.9
16/04/2018,65.9
17/04/2018,67
18/04/2018,64.8
19/04/2018,61
20/04/2018,64
23/04/2018,59.6
24/04/2018,60
26/04/2018,58.2
27/04/2018,60
02/05/2018,58.2
03/05/2018,59.6
04/05/2018,59
07/05/2018,62.1
08/05/2018,61
09/05/2018,59.5
10/05/2018,56.5
11/05/2018,57.9
14/05/2018,58.3
15/05/2018,58.7
16/05/2018,57
17/05/2018,56.8
18/05/2018,56.5
21/05/2018,55.7
22/05/2018,53.4
23/05/2018,54.5
24/05/2018,53.3
25/05/2018,50
28/05/2018,46.8
29/05/2018,50
30/05/2018,52
31/05/2018,54.1
01/06/2018,57
04/06/2018,59.3
05/06/2018,58.6
06/06/2018,59.1
07/06/2018,58.7
08/06/2018,59.7
11/06/2018,59
12/06/2018,58
13/06/2018,59.9
14/06/2018,58.1
15/06/2018,59
18/06/2018,56.5
19/06/2018,56.5
20/06/2018,58.1
21/06/2018,57
22/06/2018,58.7
25/06/2018,59.4
26/06/2018,59.3
27/06/2018,58
28/06/2018,57.9
29/06/2018,58
02/07/2018,58.1
03/07/2018,56
04/07/2018,55.6
05/07/2018,52
06/07/2018,55
09/07/2018,54
10/07/2018,53.1
11/07/2018,51.2
12/07/2018,52.4
13/07/2018,54.8
16/07/2018,54.9
17/07/2018,55.8
18/07/2018,57.5
19/07/2018,56.8
20/07/2018,56.8
23/07/2018,56.6
24/07/2018,57
25/07/2018,55.3
26/07/2018,56.7
27/07/2018,56.5
30/07/2018,57.3
31/07/2018,58.5
01/08/2018,58.6
02/08/2018,59
03/08/2018,58.5
06/08/2018,59
07/08/2018,61.5
08/08/2018,62.1
09/08/2018,61.3
10/08/2018,63.5
13/08/2018,63.8
14/08/2018,62.8
15/08/2018,60.6
16/08/2018,60.6
17/08/2018,62
20/08/2018,61.4
21/08/2018,62.7
22/08/2018,61.9
23/08/2018,62.6
24/08/2018,62
27/08/2018,63.1
28/08/2018,64
29/08/2018,63.1
30/08/2018,63.8
31/08/2018,62.5
04/09/2018,61
05/09/2018,60.6
06/09/2018,60.3
07/09/2018,62
10/09/2018,62
11/09/2018,63
12/09/2018,62.6
13/09/2018,62.9
14/09/2018,64
17/09/2018,62.9
18/09/2018,63.3
19/09/2018,63.3
20/09/2018,64.4
21/09/2018,64.6
24/09/2018,65.2
25/09/2018,64.4
26/09/2018,63.8
27/09/2018,63.4
28/09/2018,63
01/10/2018,62.5
02/10/2018,63
03/10/2018,63
04/10/2018,63
05/10/2018,62.1
08/10/2018,61.6
09/10/2018,61.7
10/10/2018,61.7
11/10/2018,57.7
12/10/2018,59.9
15/10/2018,59.1
16/10/2018,59.2
17/10/2018,59.2
18/10/2018,58
19/10/2018,57.7
22/10/2018,57.1
23/10/2018,55.8
24/10/2018,55.5
25/10/2018,54.8
26/10/2018,53.5
29/10/2018,52.9
30/10/2018,54.2
31/10/2018,55.6
01/11/2018,55
02/11/2018,56.2
05/11/2018,56.5
06/11/2018,55.8
07/11/2018,55.5
08/11/2018,55.7
09/11/2018,54.3
12/11/2018,54.6
13/11/2018,53.6
14/11/2018,53.2
15/11/2018,53.4
16/11/2018,53.2
19/11/2018,54
20/11/2018,53.8
21/11/2018,55.4
22/11/2018,54.8
23/11/2018,54
26/11/2018,54
27/11/2018,53.4
28/11/2018,55.1
29/11/2018,55
30/11/2018,55.4
03/12/2018,58
04/12/2018,57.6
05/12/2018,57.8
06/12/2018,56.9
07/12/2018,57.2
10/12/2018,56.9
11/12/2018,56.8
12/12/2018,58
13/12/2018,57.6
14/12/2018,56.5
17/12/2018,54.8
18/12/2018,55.1
19/12/2018,54.4
20/12/2018,54.6
21/12/2018,54.5
24/12/2018,53.1
25/12/2018,52.7
26/12/2018,52.8
27/12/2018,53.5
28/12/2018,53.5
02/01/2019,53.6
03/01/2019,53.6
04/01/2019,54.4
07/01/2019,54.6
08/01/2019,55
09/01/2019,55.8
10/01/2019,55
11/01/2019,55.2
14/01/2019,55.3
15/01/2019,55.9
16/01/2019,55.4
17/01/2019,55.2
18/01/2019,54.8
21/01/2019,55.8
22/01/2019,55.2
23/01/2019,55.4
24/01/2019,55.4
25/01/2019,55.8
28/01/2019,55.5
29/01/2019,56.7
30/01/2019,56.7
31/01/2019,56.8
01/02/2019,56.5
11/02/2019,58.1
12/02/2019,58.6
13/02/2019,59.8
14/02/2019,60.2
15/02/2019,59.3
18/02/2019,60
19/02/2019,59
20/02/2019,59.1
21/02/2019,60.1
22/02/2019,62
25/02/2019,63.4
26/02/2019,63
27/02/2019,61.9
28/02/2019,60.5
01/03/2019,62.2
04/03/2019,62.8
05/03/2019,63
06/03/2019,62.7
07/03/2019,63.1
08/03/2019,62.8
11/03/2019,62.6
12/03/2019,64.8
13/03/2019,65.2
14/03/2019,67
15/03/2019,66
18/03/2019,67.6
19/03/2019,66.8
20/03/2019,66.7
21/03/2019,66.6
22/03/2019,66.9
25/03/2019,65.5
26/03/2019,65.5
27/03/2019,65.5
28/03/2019,66.7
29/03/2019,67.3
01/04/2019,67.8
02/04/2019,67.5
03/04/2019,67.2
04/04/2019,67.7
05/04/2019,68.1
08/04/2019,69.7
09/04/2019,69.8
10/04/2019,68.9
11/04/2019,68.5
12/04/2019,68
16/04/2019,67.4
17/04/2019,68
18/04/2019,67.9
19/04/2019,68
22/04/2019,67.9
23/04/2019,67.5
24/04/2019,68.5
25/04/2019,67.7
26/04/2019,67.9
02/05/2019,66.9
03/05/2019,66.7
06/05/2019,66.3
07/05/2019,65.6
08/05/2019,65.1
09/05/2019,65.5
10/05/2019,65.6
13/05/2019,65.9
14/05/2019,66.6
15/05/2019,66.8
16/05/2019,66.8
17/05/2019,66.8
20/05/2019,67.8
21/05/2019,67.7
22/05/2019,67.2
23/05/2019,67.6
24/05/2019,66.5
27/05/2019,67.4
28/05/2019,67.4
29/05/2019,67.5
30/05/2019,67.7
31/05/2019,67.2
03/06/2019,66.5
04/06/2019,67.2
05/06/2019,66.7
06/06/2019,65.9
07/06/2019,65.6
10/06/2019,66.7
11/06/2019,67.4
12/06/2019,67
13/06/2019,67.3
14/06/2019,69.2
17/06/2019,69.2
18/06/2019,70.3
19/06/2019,69.8
20/06/2019,71.5
21/06/2019,71
24/06/2019,73
25/06/2019,72.4
26/06/2019,70.5
27/06/2019,69.5
28/06/2019,70.5
01/07/2019,71.3
02/07/2019,70.5
03/07/2019,69.6
04/07/2019,72.5
05/07/2019,72.6
08/07/2019,71.3
09/07/2019,71.9
10/07/2019,72.5
11/07/2019,74
12/07/2019,73.7
15/07/2019,75
16/07/2019,77.2
17/07/2019,76.2
18/07/2019,76.4
19/07/2019,79
22/07/2019,79
23/07/2019,78.9
24/07/2019,76.9
25/07/2019,77.7
26/07/2019,78.5
29/07/2019,81
30/07/2019,80.6
31/07/2019,80.2
01/08/2019,80.5
02/08/2019,79.1
05/08/2019,77.4
06/08/2019,76.3
07/08/2019,78.4
08/08/2019,78.5
09/08/2019,78.5
12/08/2019,77.7
13/08/2019,76.3
14/08/2019,76.3
15/08/2019,79
16/08/2019,77.9
19/08/2019,76.8
20/08/2019,76.9
21/08/2019,80
22/08/2019,80
23/08/2019,79.2
26/08/2019,77.8
27/08/2019,76.5
28/08/2019,77
29/08/2019,76.8
30/08/2019,77.7
03/09/2019,77.8
04/09/2019,77.3
05/09/2019,77.6
06/09/2019,77.3
09/09/2019,77.2
10/09/2019,77.7
11/09/2019,78.2
12/09/2019,79.5
13/09/2019,81.9
16/09/2019,81
17/09/2019,81.1
18/09/2019,80.6
19/09/2019,81.5
20/09/2019,81
23/09/2019,79
24/09/2019,80.6
25/09/2019,80.7
26/09/2019,81
27/09/2019,82.9
30/09/2019,82.1
01/10/2019,83.4
02/10/2019,82
03/10/2019,82
04/10/2019,83
07/10/2019,82.8
08/10/2019,85.1
09/10/2019,84.5
10/10/2019,84.6
11/10/2019,85.3
14/10/2019,85
15/10/2019,85.2
16/10/2019,86.1
17/10/2019,85.2
18/10/2019,85
21/10/2019,84.2
22/10/2019,85.4
23/10/2019,85.3
24/10/2019,86.9
25/10/2019,88
28/10/2019,87.4
29/10/2019,86.4
30/10/2019,87.8
31/10/2019,87.7
01/11/2019,88.8
04/11/2019,92
05/11/2019,90.8
06/11/2019,91
07/11/2019,91.3
08/11/2019,91.5
11/11/2019,91.3
12/11/2019,91.7
13/11/2019,90.5
14/11/2019,90.9
15/11/2019,89.7
18/11/2019,87.6
19/11/2019,91
20/11/2019,89.5
21/11/2019,87.5
22/11/2019,85.5
25/11/2019,84.5
26/11/2019,84.7
27/11/2019,86.3
28/11/2019,85.3
29/11/2019,85.3
02/12/2019,83.5
03/12/2019,82
04/12/2019,84.7
05/12/2019,84.8
06/12/2019,84.9
09/12/2019,85.2
10/12/2019,85.4
11/12/2019,85.9
12/12/2019,87.5
13/12/2019,88.4
16/12/2019,86
17/12/2019,85.3
18/12/2019,86.7
19/12/2019,88
20/12/2019,88.3
23/12/2019,90.9
24/12/2019,90
25/12/2019,89.9
26/12/2019,89.4
27/12/2019,90.5
30/12/2019,91
31/12/2019,90.2
02/01/2020,90.8
03/01/2020,89.9
06/01/2020,87.5
07/01/2020,87.8
08/01/2020,87
